customer_id,age,monthly_income,credit_score,tenure_years,monthly_spend,support_tickets,late_payments,satisfaction_score,contract_type,payment_method,usage_hours,churn
CUST101521,52,56139.0,677.0,1.4,5649.0,0,0,7.2,Two-Year,Bank Transfer,36.1,No
CUST101522,27,44223.0,641.0,8.0,9184.0,2,1,6.0,Two-Year,Bank Transfer,49.4,No
CUST101523,25,59827.0,708.0,3.1,12725.0,3,1,9.4,Annual,UPI,26.7,No
CUST101524,46,119081.0,650.0,4.4,10355.0,4,0,8.6,Annual,Bank Transfer,52.8,No
CUST101525,20,95626.0,680.0,6.3,11119.0,2,4,4.3,Annual,Auto Debit,41.5,Yes
CUST101526,33,46235.0,737.0,2.6,6881.0,0,1,9.3,Annual,Auto Debit,58.5,No
CUST101527,24,79247.0,652.0,6.3,7792.0,1,1,8.6,Annual,Card,40.7,No
CUST101528,18,46706.0,733.0,0.0,8084.0,3,1,6.4,Annual,UPI,59.8,Yes
CUST101529,62,25920.0,735.0,5.9,8320.0,3,0,6.9,Monthly,Auto Debit,36.5,Yes
CUST101530,22,87429.0,748.0,0.0,12588.0,0,2,9.4,Annual,Auto Debit,11.5,No
CUST101531,18,90522.0,698.0,3.8,1000.0,0,0,3.6,Two-Year,Auto Debit,22.5,No
CUST101532,62,88013.0,850.0,7.2,8607.0,0,0,,Annual,Card,47.3,No
CUST101533,27,54663.0,748.0,6.5,8222.0,1,0,8.9,Monthly,Card,47.0,No
CUST101534,57,61331.0,708.0,0.3,3700.0,0,0,6.8,Two-Year,Bank Transfer,27.3,No
CUST101535,19,81495.0,642.0,0.8,10851.0,1,1,8.1,Annual,Card,59.1,No
CUST101536,25,73613.0,685.0,2.3,5964.0,0,1,7.2,Monthly,Auto Debit,26.7,Yes
CUST101537,23,56340.0,768.0,5.1,7250.0,3,0,5.7,Annual,Card,38.9,No
CUST101538,51,29380.0,784.0,0.0,14971.0,1,0,5.6,Annual,Card,38.5,Yes
CUST101539,47,67505.0,771.0,4.5,12035.0,3,2,8.2,Annual,Auto Debit,12.0,Yes
CUST101540,40,88738.0,733.0,5.5,10511.0,2,1,5.9,Monthly,Card,30.3,Yes
CUST101541,29,38653.0,621.0,3.6,9833.0,1,1,4.4,Monthly,UPI,67.7,Yes
CUST101542,22,79053.0,717.0,6.2,7924.0,2,1,7.2,Two-Year,Auto Debit,18.2,No
CUST101543,45,72294.0,622.0,5.2,15498.0,0,1,6.1,Two-Year,Card,41.4,Yes
CUST101544,29,81503.0,608.0,2.8,11308.0,2,1,5.0,Monthly,Bank Transfer,14.7,Yes
CUST101545,46,84183.0,703.0,0.0,5877.0,0,1,7.1,Two-Year,Bank Transfer,18.0,Yes
CUST101546,50,49722.0,719.0,4.9,3600.0,1,2,8.3,Monthly,UPI,10.8,Yes
CUST101547,58,29427.0,740.0,1.5,10484.0,2,2,7.0,Monthly,UPI,46.1,No
CUST101548,41,53263.0,717.0,2.6,8304.0,1,2,5.2,Annual,Auto Debit,18.9,Yes
CUST101549,18,84561.0,719.0,6.0,3499.0,0,1,7.8,Monthly,UPI,51.0,No
CUST101550,31,53076.0,636.0,9.0,10000.0,1,2,8.8,Monthly,Card,24.0,Yes
CUST101551,58,49731.0,684.0,4.4,7558.0,2,0,10.0,Two-Year,Auto Debit,33.9,Yes
CUST101552,43,24930.0,607.0,6.3,10357.0,2,1,9.5,Annual,UPI,38.2,No
CUST101553,47,103558.0,580.0,0.0,10046.0,2,0,5.3,Monthly,Bank Transfer,7.7,Yes
CUST101554,39,83166.0,731.0,5.3,6371.0,1,0,8.5,Annual,UPI,35.1,No
CUST101555,25,81938.0,649.0,4.3,10715.0,1,0,7.4,Annual,Bank Transfer,37.2,No
CUST101556,61,86290.0,738.0,8.4,6757.0,3,1,5.0,Annual,Bank Transfer,49.1,No
CUST101557,55,77688.0,751.0,2.8,6985.0,1,0,7.5,Monthly,UPI,17.6,No
CUST101558,65,59625.0,656.0,3.7,6637.0,1,0,10.0,Monthly,Card,19.7,Yes
CUST101559,59,61397.0,722.0,7.9,12458.0,2,1,9.0,Annual,Bank Transfer,41.9,No
CUST101560,31,55594.0,654.0,4.2,7518.0,5,0,5.3,Annual,Auto Debit,53.2,Yes
CUST101561,30,122964.0,588.0,1.0,13304.0,1,1,7.0,Two-Year,Bank Transfer,23.1,No
CUST101562,29,77230.0,697.0,12.7,14742.0,1,0,7.8,Monthly,Bank Transfer,13.5,No
CUST101563,62,54796.0,664.0,1.0,5914.0,3,1,4.1,Two-Year,Card,27.2,Yes
CUST101564,44,75241.0,666.0,4.3,1000.0,1,0,4.1,Two-Year,UPI,16.8,Yes
CUST101565,39,42761.0,799.0,5.6,12156.0,2,0,7.3,Monthly,Auto Debit,38.0,No
CUST101566,64,98099.0,606.0,5.4,7303.0,2,0,7.3,Monthly,Auto Debit,15.8,No
CUST101567,46,50456.0,711.0,3.9,5468.0,0,2,3.9,Annual,UPI,46.6,Yes
CUST101568,61,76024.0,635.0,3.9,6439.0,1,2,7.7,Two-Year,Card,35.2,Yes
CUST101569,65,88452.0,740.0,3.7,7048.0,0,1,8.8,Monthly,Card,47.1,No
CUST101570,21,73465.0,706.0,0.9,13040.0,1,2,6.6,Monthly,UPI,2.0,Yes
CUST101571,35,67078.0,711.0,11.4,9060.0,1,1,7.1,Annual,Auto Debit,5.6,No
CUST101572,53,65238.0,638.0,3.8,12993.0,2,1,8.0,Two-Year,UPI,51.4,Yes
CUST101573,57,63758.0,648.0,6.4,10230.0,2,0,7.7,Monthly,UPI,21.2,No
CUST101574,25,52313.0,741.0,3.4,7418.0,2,0,4.2,Monthly,Card,10.0,Yes
CUST101575,33,55111.0,787.0,3.4,7134.0,1,3,5.5,Monthly,Auto Debit,29.0,Yes
CUST101576,44,97551.0,716.0,3.0,10466.0,3,0,6.3,Two-Year,UPI,35.6,No
CUST101577,56,62612.0,641.0,0.0,11371.0,0,0,5.5,Annual,Card,29.6,No
CUST101578,23,47712.0,709.0,4.0,11989.0,1,0,9.5,Monthly,Bank Transfer,39.0,No
CUST101579,46,53641.0,824.0,3.2,7585.0,4,2,8.1,Two-Year,UPI,37.0,No
CUST101580,32,89208.0,696.0,8.2,9113.0,0,1,5.1,Annual,UPI,36.2,Yes
CUST101581,28,79863.0,770.0,0.7,10544.0,2,1,6.6,Two-Year,UPI,52.2,Yes
CUST101582,42,77327.0,649.0,2.7,7156.0,0,1,8.9,Monthly,UPI,31.8,Yes
CUST101583,37,59335.0,688.0,1.6,4528.0,1,0,5.9,Monthly,Card,31.3,No
CUST101584,48,77614.0,724.0,9.1,5678.0,1,0,8.4,Monthly,Auto Debit,44.0,Yes
CUST101585,33,50842.0,712.0,1.7,7656.0,1,3,9.4,Monthly,Auto Debit,40.3,No
CUST101586,57,59288.0,648.0,6.3,10818.0,2,1,9.1,Two-Year,Bank Transfer,18.5,No
CUST101587,21,86336.0,645.0,7.6,12906.0,5,1,7.3,Annual,Auto Debit,30.6,Yes
CUST101588,59,84234.0,744.0,4.0,3754.0,1,1,9.1,Monthly,UPI,38.6,Yes
CUST101589,19,43398.0,756.0,0.1,6409.0,3,0,6.1,Annual,Bank Transfer,23.2,Yes
CUST101590,53,46178.0,773.0,0.1,7247.0,2,0,10.0,Annual,Card,23.9,No
CUST101591,34,67391.0,789.0,7.3,11282.0,2,1,7.4,Annual,UPI,11.1,No
CUST101592,36,102975.0,697.0,0.5,6652.0,2,2,8.9,Monthly,Bank Transfer,2.0,Yes
CUST101593,18,22858.0,673.0,5.8,6996.0,1,1,6.4,Two-Year,Card,26.4,No
CUST101594,51,71123.0,764.0,4.9,3558.0,1,2,7.8,Annual,Auto Debit,33.9,No
CUST101595,25,34727.0,729.0,5.7,10192.0,0,0,7.9,Two-Year,Card,15.6,No
CUST101596,49,51045.0,636.0,6.0,7935.0,3,0,5.4,Annual,Card,52.7,No
CUST101597,52,56983.0,633.0,1.5,6211.0,2,0,5.4,Annual,UPI,16.3,No
CUST101598,58,55749.0,717.0,1.4,7592.0,1,2,6.7,Monthly,Card,45.7,Yes
CUST101599,51,53256.0,680.0,6.8,12444.0,1,1,8.9,Annual,UPI,38.3,Yes
CUST101600,32,65159.0,689.0,2.5,4983.0,1,0,3.9,Monthly,Bank Transfer,64.6,Yes
CUST101601,53,53224.0,749.0,0.0,5554.0,0,0,6.4,Two-Year,Card,40.1,No
CUST101602,57,32826.0,732.0,6.6,12883.0,0,1,9.2,Monthly,Card,10.3,Yes
CUST101603,33,82157.0,763.0,1.2,8765.0,0,0,4.9,Monthly,Card,47.8,No
CUST101604,23,81563.0,584.0,6.0,10844.0,3,1,9.1,Annual,Auto Debit,57.5,No
CUST101605,60,83550.0,704.0,9.0,9906.0,1,4,5.1,Annual,Bank Transfer,5.4,Yes
CUST101606,25,31104.0,728.0,4.6,8376.0,1,0,5.4,Annual,Auto Debit,41.6,No
CUST101607,46,71576.0,606.0,7.7,7281.0,1,1,6.7,Annual,Card,44.9,No
CUST101608,29,79872.0,654.0,5.0,11410.0,0,1,10.0,Annual,Card,28.8,No
CUST101609,24,42314.0,644.0,9.6,12568.0,1,1,5.9,Two-Year,UPI,2.0,Yes
CUST101610,55,65202.0,691.0,1.1,12295.0,0,2,4.1,Monthly,Bank Transfer,27.6,Yes
CUST101611,24,62442.0,780.0,4.5,4351.0,1,0,4.6,Annual,UPI,23.3,Yes
CUST101612,50,105527.0,801.0,6.7,13067.0,1,1,8.6,Two-Year,Auto Debit,54.9,No
CUST101613,51,107339.0,645.0,3.9,7247.0,2,1,4.7,Monthly,Bank Transfer,30.7,Yes
CUST101614,20,28384.0,719.0,8.2,5857.0,2,0,9.0,Monthly,Card,25.8,No
CUST101615,26,119866.0,721.0,3.1,7907.0,2,0,7.1,Monthly,Bank Transfer,23.2,No
CUST101616,56,44865.0,711.0,11.1,11409.0,1,1,6.9,Annual,Auto Debit,36.9,No
CUST101617,42,86575.0,712.0,11.3,10392.0,4,1,7.5,Annual,UPI,32.9,No
CUST101618,23,86351.0,707.0,5.4,7606.0,3,1,5.6,Monthly,Bank Transfer,20.2,No
CUST101619,65,43095.0,783.0,6.3,11432.0,1,0,7.2,Monthly,Auto Debit,36.0,Yes
CUST101620,30,75852.0,751.0,8.3,8990.0,3,2,5.0,Monthly,Bank Transfer,23.6,Yes
CUST101621,18,62634.0,632.0,0.7,6495.0,1,0,9.3,Annual,Bank Transfer,2.0,No
CUST101622,62,77195.0,734.0,0.3,6022.0,1,0,5.3,Monthly,Bank Transfer,42.0,Yes
CUST101623,18,70075.0,739.0,8.5,9936.0,1,4,7.7,Annual,UPI,40.6,Yes
CUST101624,44,91319.0,707.0,5.4,8211.0,2,1,5.2,Two-Year,Auto Debit,35.0,No
CUST101625,65,66659.0,752.0,3.8,3686.0,2,2,6.1,Annual,Card,25.4,Yes
CUST101626,45,61307.0,700.0,4.5,11465.0,2,3,6.4,Two-Year,Card,30.9,Yes
CUST101627,46,89113.0,701.0,0.0,6819.0,2,1,10.0,Two-Year,Auto Debit,44.3,No
CUST101628,36,77769.0,697.0,3.9,14072.0,2,1,7.0,Annual,UPI,22.5,Yes
CUST101629,24,81100.0,579.0,2.1,3590.0,1,0,5.6,Annual,Card,44.9,No
CUST101630,45,50379.0,686.0,7.4,7868.0,2,2,6.2,Two-Year,Bank Transfer,9.9,Yes
CUST101631,61,42004.0,653.0,7.7,6050.0,1,0,4.4,Annual,UPI,34.5,Yes
CUST101632,22,52510.0,625.0,6.3,5086.0,2,1,6.7,Monthly,Bank Transfer,32.4,Yes
CUST101633,60,51342.0,769.0,5.8,6796.0,1,0,10.0,Monthly,Bank Transfer,47.0,No
CUST101634,37,82296.0,718.0,0.0,14697.0,3,1,7.6,Annual,Card,18.2,Yes
CUST101635,43,86472.0,688.0,6.4,9002.0,3,0,8.5,Two-Year,UPI,19.9,Yes
CUST101636,25,61587.0,659.0,6.5,5729.0,1,0,5.5,Annual,Card,11.1,Yes
CUST101637,47,96480.0,706.0,8.5,2100.0,0,2,,Monthly,Auto Debit,23.5,Yes
CUST101638,26,95106.0,745.0,11.3,2475.0,1,0,7.3,Annual,Bank Transfer,35.8,No
CUST101639,31,70355.0,645.0,0.0,6622.0,5,2,,Two-Year,Auto Debit,5.0,Yes
CUST101640,52,46918.0,690.0,3.3,6282.0,1,1,7.7,Annual,Bank Transfer,25.4,Yes
CUST101641,20,99658.0,738.0,2.1,7716.0,0,0,8.0,Annual,Auto Debit,41.2,No
CUST101642,39,63658.0,584.0,5.1,1000.0,2,1,7.9,Monthly,Auto Debit,30.5,Yes
CUST101643,46,67776.0,687.0,4.5,8179.0,2,2,6.7,Monthly,Bank Transfer,33.1,Yes
CUST101644,24,57529.0,666.0,3.8,12097.0,1,0,8.9,Two-Year,Card,9.4,No
CUST101645,32,45425.0,683.0,7.8,14180.0,2,0,6.6,Monthly,Bank Transfer,30.5,No
CUST101646,34,32690.0,662.0,1.0,1869.0,0,1,6.4,Two-Year,Auto Debit,32.4,Yes
CUST101647,49,78923.0,698.0,1.2,5695.0,1,0,9.5,Monthly,Card,29.5,Yes
CUST101648,64,47765.0,796.0,1.2,5510.0,2,2,5.1,Two-Year,Card,34.3,Yes
CUST101649,58,132310.0,672.0,3.3,9010.0,1,1,4.1,Monthly,Auto Debit,27.4,No
CUST101650,27,41106.0,706.0,0.6,4231.0,2,1,5.5,Annual,Bank Transfer,25.2,Yes
CUST101651,18,37338.0,800.0,4.3,14388.0,2,0,7.7,Annual,UPI,16.4,No
CUST101652,20,76223.0,660.0,4.0,8652.0,0,2,9.2,Annual,Card,46.6,No
CUST101653,46,98645.0,790.0,2.0,8069.0,0,0,5.9,Annual,Card,13.6,No
CUST101654,25,66421.0,690.0,7.3,14074.0,2,0,10.0,Monthly,Card,34.4,No
CUST101655,29,77589.0,788.0,4.3,8444.0,1,1,7.0,Monthly,Auto Debit,59.2,No
CUST101656,58,24442.0,731.0,7.9,9901.0,1,1,6.8,Monthly,Auto Debit,48.5,Yes
CUST101657,59,50095.0,707.0,3.9,5872.0,2,2,5.6,Annual,Auto Debit,39.6,Yes
CUST101658,58,41380.0,686.0,4.4,3703.0,1,0,10.0,Annual,Bank Transfer,35.7,No
CUST101659,30,23309.0,656.0,2.7,6364.0,1,1,6.7,Monthly,Bank Transfer,30.1,Yes
CUST101660,47,67574.0,694.0,4.5,16154.0,1,0,4.7,Annual,Bank Transfer,18.5,Yes
CUST101661,47,18000.0,739.0,6.8,10716.0,0,4,10.0,Monthly,Card,28.2,Yes
CUST101662,26,35912.0,689.0,3.2,9461.0,3,1,7.7,Monthly,UPI,40.6,Yes
CUST101663,44,53182.0,673.0,6.2,5083.0,0,2,8.4,Monthly,UPI,37.8,No
CUST101664,43,46712.0,676.0,1.9,11689.0,2,2,9.9,Annual,Bank Transfer,43.8,No
CUST101665,37,,745.0,6.9,3748.0,2,1,8.0,Monthly,Bank Transfer,50.3,Yes
CUST101666,54,71723.0,757.0,2.6,3015.0,2,0,8.7,Two-Year,Card,29.6,Yes
CUST101667,50,84664.0,653.0,7.2,6544.0,2,1,7.1,Annual,UPI,34.9,No
CUST101668,43,81552.0,653.0,4.7,15341.0,1,1,8.2,Annual,UPI,3.5,Yes
CUST101669,52,90098.0,711.0,9.4,15143.0,4,2,6.9,Monthly,Card,65.8,Yes
CUST101670,54,64958.0,774.0,0.8,6921.0,1,0,7.0,Annual,Auto Debit,25.8,No
CUST101671,45,71676.0,753.0,0.0,6140.0,0,1,7.2,Two-Year,Card,41.8,Yes
CUST101672,30,76253.0,621.0,2.5,2759.0,1,1,6.3,Annual,Auto Debit,25.8,Yes
CUST101673,54,68116.0,675.0,0.1,8773.0,0,0,7.9,Monthly,Auto Debit,25.4,No
CUST101674,52,56262.0,639.0,0.1,9067.0,1,3,7.9,Monthly,Auto Debit,28.4,Yes
CUST101675,65,57686.0,675.0,6.5,11263.0,3,3,8.4,Monthly,Auto Debit,13.3,Yes
CUST101676,25,47014.0,778.0,4.5,11687.0,3,0,8.1,Monthly,UPI,2.0,Yes
CUST101677,38,74276.0,612.0,3.0,7809.0,0,2,10.0,Annual,Auto Debit,49.4,No
CUST101678,62,62932.0,601.0,3.3,10446.0,1,0,8.8,Monthly,Auto Debit,40.2,No
CUST101679,42,50410.0,644.0,2.6,6048.0,5,3,6.6,Two-Year,Auto Debit,18.3,Yes
CUST101680,63,50431.0,706.0,9.8,10380.0,1,2,7.8,Monthly,UPI,38.8,Yes
CUST101681,18,38371.0,724.0,2.1,6725.0,3,0,9.4,Annual,Card,44.4,No
CUST101682,19,86535.0,714.0,0.3,10108.0,2,1,5.4,Two-Year,Bank Transfer,21.6,No
CUST101683,56,66730.0,755.0,7.0,9825.0,2,1,10.0,Monthly,UPI,38.2,No
CUST101684,35,46018.0,593.0,3.8,8741.0,0,2,5.7,Monthly,Auto Debit,47.1,Yes
CUST101685,42,82788.0,755.0,11.0,11281.0,1,1,8.5,Annual,Card,10.4,Yes
CUST101686,38,52670.0,673.0,2.8,3004.0,3,0,7.0,Annual,UPI,40.0,No
CUST101687,37,34057.0,730.0,7.2,4773.0,0,0,6.9,Annual,Card,37.5,No
CUST101688,63,87467.0,617.0,8.0,7555.0,1,1,4.8,Two-Year,Card,60.2,No
CUST101689,22,,690.0,2.8,3449.0,2,2,8.5,Annual,Bank Transfer,40.4,No
CUST101690,55,56004.0,703.0,2.1,7076.0,2,2,4.8,Two-Year,Bank Transfer,25.8,No
CUST101691,60,65906.0,754.0,6.9,7189.0,0,0,4.5,Monthly,Card,27.6,Yes
CUST101692,49,90137.0,603.0,6.3,13084.0,5,0,9.0,Monthly,Bank Transfer,62.4,Yes
CUST101693,36,65441.0,692.0,0.0,8999.0,1,1,10.0,Monthly,Auto Debit,26.7,Yes
CUST101694,25,38619.0,630.0,0.9,12103.0,3,2,5.9,Annual,Card,40.8,No
CUST101695,50,76965.0,718.0,0.0,9556.0,1,0,8.7,Monthly,Card,28.4,No
CUST101696,40,54330.0,733.0,6.4,6625.0,2,0,8.4,Monthly,UPI,48.2,No
CUST101697,25,106534.0,761.0,3.7,8968.0,0,0,6.8,Two-Year,Card,49.0,No
CUST101698,35,64975.0,661.0,4.0,11053.0,2,2,9.3,Monthly,Card,31.7,Yes
CUST101699,64,18000.0,741.0,0.0,12677.0,2,1,6.7,Monthly,Auto Debit,25.9,Yes
CUST101700,30,72862.0,765.0,1.0,8037.0,0,0,7.9,Monthly,UPI,25.5,No
CUST101701,26,107781.0,600.0,3.0,2734.0,4,0,4.9,Monthly,Bank Transfer,6.1,Yes
CUST101702,50,99670.0,724.0,2.3,2488.0,3,0,4.9,Monthly,Auto Debit,33.5,Yes
CUST101703,27,105281.0,743.0,4.9,7358.0,1,0,9.0,Monthly,Card,33.2,No
CUST101704,62,42565.0,676.0,6.4,1000.0,3,0,7.9,Monthly,UPI,19.8,Yes
CUST101705,59,85067.0,623.0,11.8,14783.0,0,1,6.8,Two-Year,Bank Transfer,4.5,Yes
CUST101706,65,49116.0,742.0,4.4,10589.0,3,0,10.0,Monthly,Bank Transfer,35.1,Yes
CUST101707,61,69934.0,624.0,8.1,6275.0,1,0,10.0,Annual,Bank Transfer,37.0,No
CUST101708,29,36995.0,680.0,1.8,4616.0,2,0,7.7,Annual,Auto Debit,37.9,Yes
CUST101709,28,50822.0,688.0,0.0,12098.0,2,0,4.5,Annual,UPI,17.2,No
CUST101710,34,,,3.4,4602.0,0,0,6.8,Two-Year,UPI,38.0,Yes
CUST101711,40,84768.0,656.0,0.0,4936.0,2,0,5.6,Annual,Card,29.3,No
CUST101712,60,82616.0,652.0,4.5,5819.0,1,1,7.2,Monthly,Bank Transfer,45.0,Yes
CUST101713,53,71090.0,695.0,2.0,8899.0,2,0,5.4,Monthly,Auto Debit,17.4,Yes
CUST101714,48,35291.0,745.0,0.0,10673.0,1,1,5.0,Monthly,Bank Transfer,49.3,Yes
CUST101715,60,58144.0,816.0,10.1,12674.0,1,1,3.2,Two-Year,UPI,54.6,Yes
CUST101716,49,48585.0,607.0,2.8,12157.0,1,3,7.3,Annual,Auto Debit,33.7,Yes
CUST101717,36,84133.0,707.0,0.0,8503.0,2,1,3.1,Monthly,Card,38.1,Yes
CUST101718,37,90920.0,630.0,7.4,12072.0,1,1,6.5,Monthly,Auto Debit,43.8,Yes
CUST101719,42,88240.0,746.0,2.2,6152.0,1,1,8.2,Two-Year,Card,16.6,No
CUST101720,22,48385.0,638.0,8.0,2127.0,4,1,5.8,Annual,Auto Debit,24.7,No
CUST101721,53,18000.0,653.0,2.2,6151.0,1,0,5.2,Monthly,Bank Transfer,34.8,Yes
CUST101722,49,26127.0,658.0,2.8,5678.0,2,1,6.9,Two-Year,Bank Transfer,62.4,Yes
CUST101723,53,96276.0,686.0,5.6,6288.0,3,0,5.6,Annual,Auto Debit,14.1,Yes
CUST101724,43,56172.0,708.0,6.4,5142.0,2,0,7.3,Monthly,UPI,56.6,Yes
CUST101725,55,48484.0,717.0,7.0,6886.0,1,1,5.2,Monthly,Card,29.1,Yes
CUST101726,63,101139.0,690.0,4.2,10670.0,2,1,6.8,Annual,UPI,31.5,Yes
CUST101727,45,92834.0,617.0,6.2,14503.0,4,1,6.4,Monthly,Auto Debit,50.3,No
CUST101728,39,65538.0,730.0,6.9,2461.0,2,0,7.0,Two-Year,Auto Debit,62.3,No
CUST101729,23,58545.0,687.0,5.1,3993.0,1,1,9.8,Annual,Auto Debit,38.3,No
CUST101730,55,62094.0,754.0,4.0,5730.0,3,0,7.3,Annual,UPI,49.5,No
CUST101731,61,69998.0,651.0,0.0,11180.0,4,1,7.9,Annual,Card,18.2,No
CUST101732,51,,602.0,6.4,7783.0,0,0,5.9,Two-Year,Card,24.1,No
CUST101733,59,74294.0,688.0,4.6,5966.0,0,2,7.4,Monthly,Auto Debit,11.7,Yes
CUST101734,59,80973.0,761.0,3.2,11009.0,2,1,6.5,Monthly,Auto Debit,24.3,No
CUST101735,56,90724.0,699.0,8.6,11847.0,1,1,7.1,Annual,Auto Debit,40.5,Yes
CUST101736,42,39267.0,679.0,0.0,8434.0,2,1,8.1,Monthly,Auto Debit,35.2,No
CUST101737,22,81607.0,642.0,9.8,5643.0,0,0,6.1,Annual,Auto Debit,57.9,No
CUST101738,18,58519.0,787.0,4.4,9446.0,2,1,6.3,Annual,Card,62.8,No
CUST101739,27,18000.0,633.0,5.5,7684.0,2,0,6.2,Monthly,Bank Transfer,30.0,No
CUST101740,38,18180.0,650.0,3.2,7656.0,3,0,6.1,Monthly,Bank Transfer,21.8,Yes
CUST101741,53,42601.0,721.0,0.0,6707.0,0,1,7.3,Annual,UPI,49.4,No
CUST101742,39,76687.0,588.0,4.1,11737.0,3,1,6.4,Monthly,Auto Debit,51.0,No
CUST101743,19,67504.0,760.0,5.6,9375.0,0,2,9.5,Monthly,UPI,38.6,No
CUST101744,28,69056.0,724.0,6.7,12125.0,1,1,10.0,Monthly,Auto Debit,42.6,No
CUST101745,65,107921.0,739.0,3.9,13177.0,4,0,6.0,Monthly,Card,40.2,Yes
CUST101746,65,37080.0,721.0,0.0,10106.0,1,4,7.5,Annual,UPI,17.2,Yes
CUST101747,36,64396.0,681.0,0.0,6727.0,2,1,8.8,Two-Year,Bank Transfer,13.7,Yes
CUST101748,56,71698.0,632.0,11.1,12141.0,0,2,6.5,Annual,Card,31.2,No
CUST101749,52,48802.0,682.0,1.0,10130.0,3,2,5.3,Annual,Card,29.0,Yes
CUST101750,62,65623.0,636.0,9.1,17612.0,5,2,10.0,Monthly,Auto Debit,36.2,Yes
CUST101751,60,29801.0,717.0,1.5,9585.0,4,1,8.2,Two-Year,Bank Transfer,30.0,No
CUST101752,48,96018.0,734.0,3.9,10942.0,2,0,7.5,Two-Year,Bank Transfer,6.5,No
CUST101753,36,50004.0,771.0,6.5,9516.0,1,0,9.5,Two-Year,Auto Debit,2.0,No
CUST101754,48,109691.0,710.0,1.9,8153.0,2,3,8.3,Monthly,Auto Debit,43.1,Yes
CUST101755,33,64286.0,741.0,9.6,7594.0,1,0,6.9,Monthly,UPI,22.1,No
CUST101756,34,87617.0,674.0,4.7,9530.0,6,1,5.3,Monthly,Card,28.5,Yes
CUST101757,47,63827.0,664.0,6.0,10324.0,0,1,6.2,Monthly,Auto Debit,23.6,Yes
CUST101758,45,64324.0,716.0,3.6,12540.0,1,2,9.0,Monthly,Auto Debit,18.3,No
CUST101759,45,52151.0,669.0,6.6,9581.0,4,1,8.2,Two-Year,UPI,17.9,No
CUST101760,36,67621.0,705.0,9.6,6880.0,1,2,6.7,Monthly,UPI,47.3,Yes
CUST101761,37,71996.0,632.0,4.1,7356.0,1,0,10.0,Monthly,Card,28.4,No
CUST101762,18,47746.0,642.0,10.0,3870.0,2,0,6.7,Two-Year,Bank Transfer,41.5,No
CUST101763,46,62249.0,725.0,2.5,14314.0,1,0,8.7,Two-Year,Auto Debit,43.5,Yes
CUST101764,45,51578.0,739.0,6.9,6606.0,0,1,7.4,Monthly,Card,36.7,No
CUST101765,62,115593.0,636.0,6.1,11886.0,0,1,10.0,Monthly,UPI,44.0,No
CUST101766,42,63026.0,727.0,1.1,9468.0,1,2,8.3,Two-Year,Bank Transfer,32.2,No
CUST101767,40,98995.0,661.0,5.2,9563.0,3,1,7.1,Two-Year,UPI,52.5,No
CUST101768,21,60696.0,691.0,4.5,8089.0,0,4,6.7,Annual,Bank Transfer,44.4,Yes
CUST101769,27,70704.0,768.0,1.8,5743.0,1,0,7.0,Monthly,Auto Debit,46.3,No
CUST101770,34,35930.0,734.0,5.6,5110.0,1,2,5.8,Annual,Bank Transfer,17.9,Yes
CUST101771,36,55164.0,734.0,5.0,14550.0,2,1,4.7,Annual,Auto Debit,35.9,No
CUST101772,35,69632.0,795.0,4.3,8899.0,2,0,7.5,Monthly,Bank Transfer,4.5,No
CUST101773,36,99892.0,651.0,4.3,12438.0,1,1,6.1,Monthly,Auto Debit,53.0,Yes
CUST101774,54,69884.0,636.0,4.2,13347.0,0,1,6.1,Two-Year,Auto Debit,22.7,Yes
CUST101775,24,95442.0,650.0,3.3,7062.0,1,3,6.8,Annual,UPI,24.7,Yes
CUST101776,33,79096.0,676.0,4.9,9982.0,1,0,7.1,Monthly,Bank Transfer,11.5,Yes
CUST101777,25,100803.0,560.0,2.4,8658.0,4,0,7.0,Annual,Card,31.5,No
CUST101778,32,63701.0,679.0,13.0,4450.0,1,3,10.0,Annual,UPI,28.0,No
CUST101779,50,117585.0,660.0,0.0,7851.0,2,0,8.1,Monthly,UPI,59.3,Yes
CUST101780,20,54321.0,733.0,2.6,10556.0,2,0,10.0,Monthly,UPI,44.9,No
CUST101781,34,48138.0,709.0,2.9,6753.0,3,2,6.3,Monthly,UPI,24.3,Yes
CUST101782,19,38379.0,657.0,11.0,7363.0,2,3,8.3,Two-Year,UPI,7.0,Yes
CUST101783,63,116283.0,722.0,0.3,7893.0,1,1,6.3,Monthly,Auto Debit,2.0,Yes
CUST101784,52,83028.0,730.0,5.9,15890.0,0,0,6.0,Two-Year,Card,16.6,Yes
CUST101785,29,57649.0,648.0,5.3,2081.0,0,1,10.0,Annual,UPI,12.0,No
CUST101786,27,92478.0,663.0,5.6,10256.0,1,0,5.7,Two-Year,Card,37.2,Yes
CUST101787,22,80129.0,568.0,8.5,7613.0,2,2,3.2,Two-Year,Bank Transfer,29.8,No
CUST101788,40,108255.0,630.0,8.4,6258.0,1,1,5.8,Two-Year,Bank Transfer,32.3,No
CUST101789,54,30948.0,649.0,3.1,7527.0,3,0,3.6,Two-Year,UPI,17.8,Yes
CUST101790,46,59162.0,694.0,5.1,10836.0,1,1,5.4,Monthly,UPI,34.3,Yes
CUST101791,60,54825.0,638.0,0.0,11036.0,4,4,5.5,Monthly,Bank Transfer,10.7,Yes
